Review,Size,Comfort,Features,star_rating
NA,"['6', '7', '8']","Make a move in flexible comfort wearing Skechers Glide Step® Swift - Quick Flash. This vegan athletic lace-up design features an engineered mesh upper with hotmelt overlays, a Skechers Air-Cooled Memory Foam® comfort insole, and a Glide-Step® geometric cushioned midsole.","Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",NA
NA,"['5', '6', '7', '8', '9', '10']","A classic favorite goes off-roading in style with Skechers Street™ Uno Trail - Cool Trek. This water repellent fashion hiker design features a durable suede, synthetic durabuck and mesh upper with a Skechers Air-Cooled Memory Foam® insole, Skech-Air® visible airbag midsole and a durable Goodyear® Performance Outsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag contrast midsole
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Water repellent",NA
13,"['6', '8']","Update your wardrobe with a boost of comfort wearing Skechers Street™ Uno 2 - 2 much fun. This fashion style features a synthetic perforated duraleather upper with suede contrast details, Skechers Air-Cooled Memory Foam® insole, and a platform wedge with a visible Skech-Air® air-cushioned midsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible air-cushioned midsole",4.5
13,[],"Update your wardrobe with a boost of comfort wearing Skechers Street™ Uno 2 - 2 much fun. This fashion style features a synthetic perforated duraleather upper with suede contrast details, Skechers Air-Cooled Memory Foam® insole, and a platform wedge with a visible Skech-Air® air-cushioned midsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible air-cushioned midsole",4.5
13,[],"Update your wardrobe with a boost of comfort wearing Skechers Street™ Uno 2 - 2 much fun. This fashion style features a synthetic perforated duraleather upper with suede contrast details, Skechers Air-Cooled Memory Foam® insole, and a platform wedge with a visible Skech-Air® air-cushioned midsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible air-cushioned midsole",4.5
10,"['8', '9', '10', '11']","Advance your strides in superior comfort wearing Skechers GO RUN MaxRoad 6™. This carbon-infused design features a lace-up engineered mesh and synthetic upper with a removable Skechers Arch Fit® insole, HYPER BURST ICE™ cushioning with HYPER ARC™, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST ICE™ features dual-density HYPER BURST® technology for a soft and stable run
HYPER ARC™ technology promotes efficiency in each stride
Carbon fiber infused plate to put more spring in your step",4.4
15,"['10', '11', '12']","Get ready to move in lightweight supportive comfort with Skechers GO RUN Ride 11™. This carbon-infused design features a lace-up breathable engineered mesh and synthetic upper with a removable Skechers Arch Fit® insole, HYPER BURST ICE™ cushioning with HYPER ARC™, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST ICE™ features dual-density HYPER BURST® technology for a soft and stable run
HYPER ARC™ technology promotes efficiency in each stride
Carbon fiber infused plate to put more spring in your step",4.8
10,['11'],"Advance your strides in superior comfort wearing Skechers GO RUN MaxRoad 6™. This carbon-infused design features a lace-up engineered mesh and synthetic upper with a removable Skechers Arch Fit® insole, HYPER BURST ICE™ cushioning with HYPER ARC™, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST ICE™ features dual-density HYPER BURST® technology for a soft and stable run
HYPER ARC™ technology promotes efficiency in each stride
Carbon fiber infused plate to put more spring in your step",4.4
15,"['9', '11', '12']","Get ready to move in lightweight supportive comfort with Skechers GO RUN Ride 11™. This carbon-infused design features a lace-up breathable engineered mesh and synthetic upper with a removable Skechers Arch Fit® insole, HYPER BURST ICE™ cushioning with HYPER ARC™, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST ICE™ features dual-density HYPER BURST® technology for a soft and stable run
HYPER ARC™ technology promotes efficiency in each stride
Carbon fiber infused plate to put more spring in your step",4.8
NA,"['7', '8', '9', '10', '11', '12']",Step into easy-wearing comfort with Skechers Hands Free Slip-ins™: D'Lux Walker-Orford. This slip-in Stretch Fit walking sneaker features a Engineered mesh upper with an Air-Cooled Memory Foam® comfort insole and a well-cushioned Skech-Foam midsole.,"Engineered mesh upper
Skechers Hands Free Slip-ins™ for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials
Machine washable
Flexible rubber traction outsole",NA
33,"['7', '8', '9', '10', '11', '12']",Step into easy-wearing comfort with Skechers Hands Free Slip-ins™: D'Lux Walker-Orford. This slip-in Stretch Fit walking sneaker features a Engineered mesh upper with an Air-Cooled Memory Foam® comfort insole and a well-cushioned Skech-Foam midsole.,"Engineered mesh upper
Skechers Hands Free Slip-ins™ for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials
Machine washable
Flexible rubber traction outsole",4.4
33,"['7', '8', '9', '10', '11', '12']",Step into easy-wearing comfort with Skechers Hands Free Slip-ins™: D'Lux Walker-Orford. This slip-in Stretch Fit walking sneaker features a Engineered mesh upper with an Air-Cooled Memory Foam® comfort insole and a well-cushioned Skech-Foam midsole.,"Engineered mesh upper
Skechers Hands Free Slip-ins™ for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials
Machine washable
Flexible rubber traction outsole",4.4
82,"['7', '8', '9', '10', '11', '12', '13']","True comfort and convenience are here in an array of colors with Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - Viewpoint. Designed with a unique Comfort Pillow™ in the heel. This hands-free style features a pop-up molded heel panel, a Stretch Fit® engineered knit upper, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.9
82,"['7', '8', '9', '10', '11', '12']","True comfort and convenience are here in an array of colors with Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - Viewpoint. Designed with a unique Comfort Pillow™ in the heel. This hands-free style features a pop-up molded heel panel, a Stretch Fit® engineered knit upper, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.9
82,"['7', '8', '9', '10', '11', '12', '13']","True comfort and convenience are here in an array of colors with Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - Viewpoint. Designed with a unique Comfort Pillow™ in the heel. This hands-free style features a pop-up molded heel panel, a Stretch Fit® engineered knit upper, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.9
82,"['9', '10', '11', '12']","True comfort and convenience are here in an array of colors with Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - Viewpoint. Designed with a unique Comfort Pillow™ in the heel. This hands-free style features a pop-up molded heel panel, a Stretch Fit® engineered knit upper, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.9
14,"['7', '8', '9', '10', '11', '12']","Get ready to move in lightweight supportive comfort with Skechers GO RUN® Persistence. This neutral, well-cushioned carbon infused running design features a breathable engineered mesh and synthetic upper with a removable Arch Fit® insole, ULTRA FLIGHT® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon Infused Pebax material
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning",4.6
14,"['7', '9', '10', '11', '12']","Get ready to move in lightweight supportive comfort with Skechers GO RUN® Persistence. This neutral, well-cushioned carbon infused running design features a breathable engineered mesh and synthetic upper with a removable Arch Fit® insole, ULTRA FLIGHT® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon Infused Pebax material
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning",4.6
