Review,Size,Comfort,Features,star_rating
11.0,Not Loading,Regular fit Lace closure Suede upper Synthetic lining Rubber outsole Colour: Red / Team Power Red / Team Colleg Gold Product code: GX9880,"THE GAZELLE RETURNS IN ALL OF ITS SUEDE GLORY.
Athletes trained in the adidas Gazelle shoes through the '70s. And soon after, their fan base spread. Skaters. Football fans. Club goers. Trainerheads. Everyone fell under the spell of their simple style and buttery soft suede. This pair carries the legacy of the 1991 version. From the T-toe to the 3-Stripes and the low-key style, all the vintage goods are here.",4.5
460.0,Not Loading,Regular fit Lace closure Textile upper Cloudfoam midsole Textile lining Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Carbon Product code: IG7322,"COMFORTABLE SHOES MADE IN PART WITH RECYCLED MATERIALS.
Take the look of a classic shoe and refresh it with modern streetwear vibes, and you get these adidas shoes that will take you through the day in supreme comfort. The Cloudfoam midsole is to thank for that, offering soft cushioning for an ultra-smooth step from your heel all the way to your toe. A flexible textile upper lets your feet breathe, and a sleek rubber outsole gives every step a solid grip.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.6
65.0,Not Loading,Regular fit Lace closure Knit upper Cloudfoam midsole Textile lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Screaming Orange S21 / Shadow Olive Product code: IG7540,"SLEEK SHOES MADE IN PART WITH RECYCLED MATERIALS.
Nothing you do is regular, least of all your shoe game. Make each move a step of originality with these adidas shoes. They combine unique patterns and splashes of colour to create an energy that's entirely your own. The bold adidas graphic, the camo print — all pieces build towards a greater expression. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.6
,Not Loading,Lace closure Leather upper BOOST midsole Leather lining Rubber outsole Colour: Olive / Olive / Olive Product code: IE4686,"Designed by Pharrell Williams and Humanrace, the NMD S1 RYAT offers functional design in which every element and detail serves a purpose. The shoe is constructed with a premium upper, rubberized TPU mudguard and toecap that add to the shoe's sense of utility. The design is completed with a BOOST midsole for cushioning and a rugged outsole featuring a Trefoil-shaped grip.",
598.0,Not Loading,Regular fit Lace closure Textile upper Bounce midsole Textile lining Weight: 342 g (size UK 8.5) Midsole drop: 9 mm (heel: 25 mm / forefoot: 16 mm) Rubber outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Grey Three / Crystal White Product code: HP5772,"CUSHIONED RUNNING SHOES MADE IN PART WITH RECYCLED MATERIALS.
Ready to ramp up your training? These adidas shoes help you take the next step in your running journey. Lightweight Bounce cushioning provides comfort and flexibility to keep you energised when you add kilometres to your daily run. The long-lasting rubber outsole ensures traction on varied surfaces so you can stride with confidence.",4.6
51.0,Not Loading,Regular fit Slip-on construction Synthetic upper Textile lining Contoured footbed Cloudfoam midsole Synthetic outsole Colour: Core Black / Cloud White / Core Black Product code: GZ3779,"SHOWER SLIDES WITH VERSATILE COMFORT AND ICONIC STYLE.
From the pool deck to the shower to the couch, these slides are made for the work-hard-rest-hard lifestyle. The slip-on construction gives you a snug fit that's easy to kick on and off as needed. Lightweight cushioning keeps your feet cradled in all-day comfort. The adidas Badge of Sport completes the iconic Adilette look.",4.4
1.0,Not Loading,,"ELEVATED CLASSIC SHOES SHOWING OFF A HIGH-FASHION EDGE.
Express your individualistic style with the adidas Superstar Bonega Shoes. The adapted classic takes on a platform midsole, blending high fashion looks with vintage design. The shell toe and 3-Stripes remain distinct while subtle colours add highlights to the silhouette. The elevated proportions add a new perspective to effortlessly pair with endless combinations of outfits. Whether you plan on having a night out or a relaxing day with friends, always keep style by your side.",3.0
673.0,Not Loading,Lace closure Nylon and suede upper Textile lining EVA midsole Rubber outsole Colour: Unity Ink / Clear Grey / Matte Gold Product code: FY3651,"RUNNING-INSPIRED SHOES FOR THE DAILY GRIND.
That saying about how life is a marathon, not a sprint? Well, the adidas TRX Vintage Shoes were originally made for actual marathons back in the '70s. And today, you've got ground to cover, limits to push and things to do. These let you do all that. (The cushioning helps.)",4.8
2.0,Not Loading,Regular fit Lace closure Moulded ripstop upper Textile lining Adiprene cushioning Rubber outsole Colour: Carbon / Core Black / Grey Five Product code: IE2002,"BOLD AND COMFORTABLE SNEAKERS REIMAGINED FROM THE '90S ARCHIVE.
Fluid lines and a bold build make these adidas shoes stand out, while a monochromatic colour palette makes them versatile and easy to style. The '90s-inspired chunkiness is there, with a moulded ripstop upper and reflective 3-Stripes for a sporty look and feel. Adiprene cushioning and a sock-like fit help create all-day comfort even on your busiest days.",5.0
16.0,Not Loading,Regular fit Lace closure Knit textile upper Bounce midsole Textile lining Rubber outsole Colour: Crew Blue S21 / Cloud White / Bright Red Product code: IG9833,"COMFORTABLE SNEAKERS DESIGNED FOR DAILY WEAR.
Life doesn't stand still. Now you won't have to either with these ultra-modern adidas sneakers in your lineup. The soft knit upper is lined for comfort, and lightweight Bounce cushioning keeps you going and going. Sporty yet refined, these sneakers transcend dress codes.",3.9
43.0,Not Loading,Regular fit Lace closure Knit textile upper Cushioned midsole Rubber outsole Colour: Medium Lead / Silver Metallic / Preloved Yellow Product code: IQ8897,"SPEED-BOSTING RUNNING SHOES
The Future of Fast has arrived. Designed for accelerated movement Cyberrun is built to provide speed and acceleration to you and enabling you to change direction energetically and to make that extra quick first step. The midsole provide the perfect combination of support and push off. The lightweight breathable upper and the flexible heel construction combine dynamic feel and agile support.",4.4
22.0,Not Loading,Lace closure Textile upper EVA midsole Textile lining Rubber Sole 5 d embossing effect on eyestay  Colour: Night Sky / Stone / Lucid Blue Product code: GC0609,"RUNNING-INSPIRED SHOES MADE FOR EVERYDAY COMFORT AND STYLE.
Step into the street in style. Casual and comfortable with a dash of sporty thrown in, these adidas shoes are ready to take you where you want to go. The comfortable midsole provides superior cushioning with every step. A rubber outsole adds a pop of traction on tricky terrain.",4.6
87.0,Not Loading,Lace closure Textile upper BOOST and Bounce midsole cushioning Textile lining Weight: 278g (size UK 8.5) Midsole drop: 9 mm (heel: 19 mm / forefoot: 10 mm) Synthetic outsole Upper contains a minimum of 50% recycled content / Minimum 10% less emissions per pair when compared to its previous version Colour: Grey Five / Impact Orange / Core Black Product code: HQ9933,"COMFORTABLE RUNNING SHOES MADE IN PART WITH RECYCLED MATERIALS.
Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased BOOST in the midsole to a new padded tongue and heel patch construction, experience comfort with every step.

From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you below, cover the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",4.4
16.0,Not Loading,Regular fit Lace closure Knit textile upper Bounce midsole Textile lining Rubber outsole Colour: Cloud White / Better Scarlet / Grey Three Product code: IG9838,"COMFORTABLE SNEAKERS DESIGNED FOR DAILY WEAR.
Life doesn't stand still. Now you won't have to either with these ultra-modern adidas sneakers in your lineup. The soft knit upper is lined for comfort, and lightweight Bounce cushioning keeps you going and going. Sporty yet refined, these sneakers transcend dress codes.",3.9
162.0,Not Loading,Regular fit Lace closure Textile upper Stable feel Jogging shoes Textile lining and EVA midsole TPU fit counter with rubber outsole Colour: Core Black / Core Black / Cloud White Product code: FX3636,"RUNNING SHOES FOR SPEED AND STABILITY.
Lace into these adidas Ultimashow shoes and get out the door. From that first step to the last, plush cushioning pampers your feet, no matter how fast or slow your speed. Propel forward on the track or take some laps around the neighbourhood. These are ready for both.",4.6
30.0,Not Loading,Regular fit Lace closure Textile upper Sock-like fit BOOST midsole with TPU plugs Textile lining Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Core Black / Grey Four / Cloud White Product code: FZ6381,"STRIPPED-BACK SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
These adidas shoes keep you firmly planted, even though they feel like you're walking on clouds. A sock-like upper hugs your feet for ultimate comfort while encapsulated BOOST cushioning with midsole plugs returns energy with every step. This look is all about embracing what grounds you, even in the ever-changing city. Designed to inspire you to experience more, they're get-out-there-and-go ready.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",4.8
